Tx de succes : 0.735 pour k = 10 en 9.294 sec.Coefs : 1, 2, 4, 1, 3, 10
Tx de succes : 0.737 pour k = 10 en 9.303 sec.Coefs : 1, 2, 4, 1, 3, 20
Tx de succes : 0.737 pour k = 10 en 9.616 sec.Coefs : 1, 2, 4, 2, 1, 10
Tx de succes : 0.733 pour k = 10 en 9.302 sec.Coefs : 1, 2, 4, 2, 1, 20
Tx de succes : 0.738 pour k = 10 en 9.335 sec.Coefs : 1, 2, 4, 2, 2, 10
Tx de succes : 0.735 pour k = 10 en 9.284 sec.Coefs : 1, 2, 4, 2, 2, 20
Tx de succes : 0.738 pour k = 10 en 9.293 sec.Coefs : 1, 2, 4, 2, 3, 10
Tx de succes : 0.736 pour k = 10 en 9.28 sec.Coefs : 1, 2, 4, 2, 3, 20
Tx de succes : 0.739 pour k = 10 en 9.355 sec.Coefs : 1, 2, 4, 3, 1, 10
Tx de succes : 0.731 pour k = 10 en 9.326 sec.Coefs : 1, 2, 4, 3, 1, 20
Tx de succes : 0.738 pour k = 10 en 9.367 sec.Coefs : 1, 2, 4, 3, 2, 10
Tx de succes : 0.734 pour k = 10 en 9.305 sec.Coefs : 1, 2, 4, 3, 2, 20
Tx de succes : 0.739 pour k = 10 en 9.348 sec.Coefs : 1, 2, 4, 3, 3, 10
Tx de succes : 0.734 pour k = 10 en 9.307 sec.Coefs : 1, 2, 4, 3, 3, 20
Tx de succes : 0.739 pour k = 10 en 9.352 sec.Coefs : 1, 2, 4, 4, 1, 10
Tx de succes : 0.731 pour k = 10 en 9.366 sec.Coefs : 1, 2, 4, 4, 1, 20
Tx de succes : 0.738 pour k = 10 en 9.39 sec.Coefs : 1, 2, 4, 4, 2, 10
Tx de succes : 0.733 pour k = 10 en 9.357 sec.Coefs : 1, 2, 4, 4, 2, 20
Tx de succes : 0.739 pour k = 10 en 9.283 sec.Coefs : 1, 2, 4, 4, 3, 10
Tx de succes : 0.732 pour k = 10 en 9.313 sec.Coefs : 1, 2, 4, 4, 3, 20
Tx de succes : 0.738 pour k = 10 en 9.388 sec.Coefs : 1, 2, 4, 5, 1, 10
Tx de succes : 0.732 pour k = 10 en 9.368 sec.Coefs : 1, 2, 4, 5, 1, 20
Tx de succes : 0.738 pour k = 10 en 9.406 sec.Coefs : 1, 2, 4, 5, 2, 10
Tx de succes : 0.733 pour k = 10 en 9.378 sec.Coefs : 1, 2, 4, 5, 2, 20
Tx de succes : 0.739 pour k = 10 en 9.424 sec.Coefs : 1, 2, 4, 5, 3, 10
Tx de succes : 0.734 pour k = 10 en 9.396 sec.Coefs : 1, 2, 4, 5, 3, 20
Tx de succes : 0.739 pour k = 10 en 9.365 sec.Coefs : 1, 2, 5, 1, 1, 10
Tx de succes : 0.733 pour k = 10 en 9.347 sec.Coefs : 1, 2, 5, 1, 1, 20
Tx de succes : 0.74 pour k = 10 en 9.348 sec.Coefs : 1, 2, 5, 1, 2, 10
Tx de succes : 0.736 pour k = 10 en 9.25 sec.Coefs : 1, 2, 5, 1, 2, 20
