Tx de succes : 0.7671657201858544 pour k = 10 en 8.15 sec.Coefs : 2 4 2 4 3 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.15 sec.Coefs : 2 4 3 1 1 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.15 sec.Coefs : 2 4 3 3 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.15 sec.Coefs : 4 5 4 1 2 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.15 sec.Coefs : 5 4 3 1 1 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.16 sec.Coefs : 5 5 3 1 3 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.17 sec.Coefs : 4 4 5 2 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.17 sec.Coefs : 4 5 5 1 2 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.17 sec.Coefs : 4 5 5 2 3 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.18 sec.Coefs : 5 4 1 3 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.19 sec.Coefs : 2 4 2 1 1 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.19 sec.Coefs : 2 4 2 3 2 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.19 sec.Coefs : 2 4 5 3 3 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.19 sec.Coefs : 2 4 5 4 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.19 sec.Coefs : 5 4 2 1 3 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.2 sec.Coefs : 2 4 2 3 3 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.21 sec.Coefs : 5 4 5 1 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.21 sec.Coefs : 5 5 3 3 3 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.24 sec.Coefs : 4 4 3 3 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.24 sec.Coefs : 5 5 1 3 2 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.25 sec.Coefs : 2 3 2 1 3 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.25 sec.Coefs : 2 4 5 2 3 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.25 sec.Coefs : 4 5 3 1 3 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.25 sec.Coefs : 5 4 1 1 1 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.26 sec.Coefs : 3 4 2 2 3 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.27 sec.Coefs : 3 5 3 1 3 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.27 sec.Coefs : 4 5 3 1 2 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.27 sec.Coefs : 5 5 1 3 3 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.28 sec.Coefs : 4 5 1 2 2 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.28 sec.Coefs : 5 5 2 1 3 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.28 sec.Coefs : 5 5 3 2 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.29 sec.Coefs : 2 4 5 5 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.29 sec.Coefs : 3 4 3 1 3 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.29 sec.Coefs : 4 5 2 1 3 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.29 sec.Coefs : 5 5 3 1 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.3 sec.Coefs : 2 5 1 1 3 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.3 sec.Coefs : 2 5 5 1 1 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.3 sec.Coefs : 4 4 3 1 1 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.3 sec.Coefs : 4 5 1 1 3 20
Tx de succes : 0.7671657201858544 pour k = 10 en 8.31 sec.Coefs : 3 5 4 1 3 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.32 sec.Coefs : 2 4 4 1 1 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.32 sec.Coefs : 5 4 3 2 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.32 sec.Coefs : 5 5 4 1 2 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.33 sec.Coefs : 2 5 3 2 3 10
Tx de succes : 0.7671657201858544 pour k = 10 en 8.33 sec.Coefs : 3 5 1 4 2 20
